상호명,지점명,상권업종중분류코드,도로명주소,경도,위도,시,구,ID
스타벅스웨스턴돔2,,Q12,경기도 고양시 일산동구 정발산로 24,126.772025233806,37.655888808787,경기도,고양시,고양
스타벅스,분당이마트점,Q12,경기도 성남시 분당구 불정로 134,127.119741184902,37.3587901131149,경기도,성남시,성남
스타벅스서현골든프라자,,Q12,경기도 성남시 분당구 황새울로335번길 5,127.12168116682699,37.3860441907195,경기도,성남시,성남
스타벅스서판교점,서판교점,Q12,경기도 성남시 분당구 운중로 132,127.077723024437,37.3912871866278,경기도,성남시,성남
스타벅스,일산주엽점,Q12,경기도 고양시 일산서구 중앙로 1420,126.762658313189,37.669900737663,경기도,고양시,고양
스타벅스일산,,Q12,경기도 고양시 일산서구 일현로 97-11,126.76214957853,37.6950605265679,경기도,고양시,고양
스타벅스,,Q12,경기도 안양시 동안구 시민대로 325,126.966124983447,37.396112925630604,경기도,안양시,안양
스타벅스광교아브뉴프랑점,광교아브뉴프랑점,Q12,경기도 수원시 영통구 센트럴타운로 85,127.05120391333901,37.290120339692294,경기도,수원시,수원
스타벅스,,Q12,경기도 안산시 단원구 원본로5길 13,126.795007538105,37.3307791487073,경기도,안산시,안산
스타벅스,,Q12,경기도 동두천시 중앙로 348,127.05593729953002,37.9123634981601,경기도,동두천시,동두천
스타벅스,,Q12,경기도 안성시 삼죽면 삼백로 10,127.37574806389799,37.0750071973537,경기도,안성시,안성
스타벅스,,Q12,경기도 오산시 오산로 288,127.06879810281099,37.152608132869794,경기도,오산시,오산
스타벅스,,Q12,경기도 고양시 덕양구 벽제관로 32,126.900704897531,37.703966164506,경기도,고양시,고양
스타벅스,,Q12,경기도 고양시 덕양구 화랑로 29-1,126.870393068627,37.6014138330048,경기도,고양시,고양
스타벅스,,Q12,경기도 포천시 이동면 장암2길 26-2,127.36782405858,38.0364656905245,경기도,포천시,포천
스타벅스,,Q12,경기도 안성시 일죽면 금일로 474,127.478894702405,37.0938884955922,경기도,안성시,안성
스타벅스,,Q12,경기도 평택시 평택로 99,127.083303792302,36.995168983839605,경기도,평택시,평택
스타벅스,,Q12,경기도 평택시 송탄2로 20-7,127.057157809741,37.0709201510151,경기도,평택시,평택
스타벅스,,Q12,경기도 양주시 남면 개나리11길 1,126.97440482654899,37.896238266366296,경기도,양주시,양주
스타벅스,,Q12,경기도 평택시 안중읍 안현로서4길 44,126.92649750652001,36.9861948993652,경기도,평택시,평택
스타벅스,,Q12,경기도 화성시 봉담읍 효행로 370-6,126.97793844344801,37.216089706293296,경기도,화성시,화성
스타벅스,대화역점,Q12,경기도 고양시 일산서구 중앙로 1559,126.748181643883,37.6754062943114,경기도,고양시,고양
스타벅스,수원경희대점,Q12,경기도 수원시 영통구 덕영대로 1695,127.076744923256,37.2479619506647,경기도,수원시,수원
스타벅스,동탄점,Q12,경기도 화성시 메타폴리스로 54,127.07316431615601,37.2016084714533,경기도,화성시,화성
스타벅스,파주프리미엄점,Q12,경기도 파주시 탄현면 필승로 200,126.69649585713199,37.76892828249,경기도,파주시,파주
스타벅스,뉴코아동수원점,Q12,경기도 수원시 팔달구 인계로 154,127.03430915259199,37.266303100253,경기도,수원시,수원
스타벅스,용인보정점,Q12,경기도 용인시 기흥구 죽전로 20,127.11035502415399,37.3200273231764,경기도,용인시,용인
스타벅스,수원인계DT점,Q12,경기도 수원시 팔달구 인계로94번길 3,127.027940721346,37.2679270087441,경기도,수원시,수원
스타벅스,산본동점,Q12,경기도 군포시 산본로 398,126.929426266681,37.365483516782206,경기도,군포시,군포
스타벅스,분당서울대병원1층점,Q12,경기도 성남시 분당구 구미로173번길 82,127.124470630558,37.3520220371583,경기도,성남시,성남
스타벅스,포천송우점,Q12,경기도 포천시 소흘읍 솔모루로 55,127.144579914734,37.827346390543,경기도,포천시,포천
스타벅스,평내호평역점,Q12,경기도 남양주시 늘을1로16번길 25,127.242879817216,37.654066088747,경기도,남양주시,남양주
스타벅스,마두역점,Q12,경기도 고양시 일산동구 중앙로 1191,126.776686468284,37.6529188514065,경기도,고양시,고양
스타벅스,평택송탄점,Q12,경기도 평택시 관광특구로 38,127.062970174592,37.066478624207605,경기도,평택시,평택
스타벅스,안산한대앞역점,Q12,경기도 안산시 상록구 광덕1로 379,126.851233957869,37.3086405515635,경기도,안산시,안산
스타벅스,의정부금오점,Q12,경기도 의정부시 청사로48번길 7,127.07046112864201,37.7529105967189,경기도,의정부시,의정부
스타벅스,아주대점,Q12,경기도 수원시 팔달구 월드컵로 205,127.043374246075,37.2796407394145,경기도,수원시,수원
스타벅스,이천터미널점,Q12,경기도 이천시 중리천로 84,127.446334174098,37.278219380447204,경기도,이천시,이천
스타벅스,마장휴게소하남방면,Q12,경기도 이천시 마장면 중부고속도로 82,127.40847571045401,37.262744409998,경기도,이천시,이천
스타벅스,금릉역점,Q12,경기도 파주시 금릉역로 84,126.765931116178,37.7521425603281,경기도,파주시,파주
스타벅스,여주첼시점,Q12,경기도 여주시 명품로 360,127.61237886156601,37.2459435784652,경기도,여주시,여주
스타벅스,수지동천점,Q12,경기도 용인시 수지구 손곡로 103,127.090993898199,37.3359645416191,경기도,용인시,용인
스타벅스,수원영통점,Q12,경기도 수원시 영통구 봉영로 1617,127.074307905351,37.2555211345615,경기도,수원시,수원
스타벅스,광명철산점,Q12,경기도 광명시 오리로 865,126.865816880901,37.4752337731782,경기도,광명시,광명
스타벅스,김포시청점,Q12,경기도 김포시 사우중로 35,126.717908744303,37.6184166524856,경기도,김포시,김포
스타벅스,죽전이마트점,Q12,경기도 용인시 수지구 포은대로 552,127.109965378981,37.3253227844391,경기도,용인시,용인
스타벅스,미금역사거리점,Q12,경기도 성남시 분당구 성남대로 151,127.10826050008801,37.3492788002539,경기도,성남시,성남
스타벅스,김포운양점,Q12,경기도 김포시 김포한강11로 288-32,126.684155535897,37.6542925703564,경기도,김포시,김포
스타벅스,오리역점,Q12,경기도 성남시 분당구 성남대로 32,127.1093341034,37.3386541002106,경기도,성남시,성남
스타벅스,서현미래에셋빌딩점,Q12,경기도 성남시 분당구 황새울로359번길 11,127.123273300056,37.3879933232474,경기도,성남시,성남
스타벅스,웨스턴돔점,Q12,경기도 고양시 일산동구 정발산로 24,126.772025233806,37.655888808787,경기도,고양시,고양
스타벅스,일산식사점,Q12,경기도 고양시 일산동구 위시티2로11번길 31,126.81214407153401,37.6779239733226,경기도,고양시,고양
스타벅스정자아데나점,정자아데나점,Q12,경기도 성남시 분당구 성남대로 275,127.10760396940701,37.3608797851082,경기도,성남시,성남
스타벅스,야탑점,Q12,경기도 성남시 분당구 성남대로926번길 6,127.129837212323,37.412172637737896,경기도,성남시,성남
스타벅스김포풍무점,김포풍무점,Q12,경기도 김포시 풍무로 45-1,126.72050182595,37.599955990565796,경기도,김포시,김포
스타벅스아주대병원점,아주대병원점,Q12,경기도 수원시 영통구 월드컵로 164,127.047503987337,37.2794397582259,경기도,수원시,수원
스타벅스AK평택역사점,AK평택역사점,Q12,경기도 평택시 평택로 51,127.083286992129,36.9918887250817,경기도,평택시,평택
스타벅스과천점,과천점,Q12,경기도 과천시 중앙로 129,126.990991690637,37.428297536729296,경기도,과천시,과천
스타벅스,롯데백화점중동점,Q12,경기도 부천시 길주로 300,126.775299219556,37.5025326300427,경기도,부천시,부천
스타벅스,별내점,Q12,경기도 남양주시 별내중앙로 64,127.123365273643,37.647976425047105,경기도,남양주시,남양주
스타벅스,동탄센트럴파크점,Q12,경기도 화성시 동탄지성로 104,127.063787852902,37.208320034429704,경기도,화성시,화성
스타벅스,풍산이마트,Q12,경기도 고양시 일산동구 무궁화로 237,126.787123286945,37.6738400054866,경기도,고양시,고양
스타벅스,일산후곡점,Q12,경기도 고양시 일산서구 일산로 541,126.76756668708,37.6774214943807,경기도,고양시,고양
스타벅스,킨텍스이마트점,Q12,경기도 고양시 일산서구 킨텍스로 171,126.74405057490299,37.6615679464144,경기도,고양시,고양
스타벅스,동탄이마트점,Q12,경기도 화성시 동탄중앙로 376,127.07971205197599,37.214365058365004,경기도,화성시,화성
스타벅스,고잔이마트점,Q12,경기도 안산시 단원구 원포공원1로 46,126.812841950909,37.3031525784688,경기도,안산시,안산
스타벅스,뉴코아과천점,Q12,경기도 과천시 별양상가3로 11,126.99184346775499,37.4262864228926,경기도,과천시,과천
스타벅스,리빙프라자분당점,Q12,경기도 성남시 분당구 성남대로 601,127.123421044113,37.3850028386416,경기도,성남시,성남
스타벅스김포이마트점,김포이마트점,Q12,경기도 김포시 김포한강7로 71,126.628265452666,37.6443214773566,경기도,김포시,김포
스타벅스,성남이마트점,Q12,경기도 성남시 수정구 수정로 201,127.141399637783,37.4442813117988,경기도,성남시,성남
스타벅스커피신영통DT,,Q12,경기도 화성시 영통로 43,127.062969243552,37.234427409057005,경기도,화성시,화성
스타벅스,부천중동DT점,Q12,경기도 부천시 부흥로 193,126.76427260552099,37.496335807497296,경기도,부천시,부천
스타벅스,,Q12,경기도 양평군 양동면 양동역길 10-1,127.753329976084,37.419659012171,경기도,양평군,양평
스타벅스,수지성복DT점,Q12,경기도 용인시 수지구 성복2로 55,127.079186323404,37.3140579753161,경기도,용인시,용인
스타벅스안양석수DT점,안양석수DT점,Q12,경기도 안양시 만안구 경수대로 1397,126.903477644844,37.4310052075979,경기도,안양시,안양
스타벅스,고양DT점,Q12,경기도 고양시 덕양구 호국로 1775,126.90541841602501,37.709641361307895,경기도,고양시,고양
스타벅스,,Q12,경기도 김포시 김포한강1로 68,126.66950224102501,37.6441450727534,경기도,김포시,김포
스타벅스,원당DT점,Q12,경기도 고양시 덕양구 호국로 811,126.837584262633,37.6582109691828,경기도,고양시,고양
스타벅스,판교알파돔시티점,Q12,경기도 성남시 분당구 판교역로 145,127.10832367334,37.394495445351204,경기도,성남시,성남
스타벅스커피백석중앙로,,Q12,경기도 고양시 일산동구 중앙로 1000,126.79166242527,37.640675249519,경기도,고양시,고양
스타벅스동,,Q12,경기도 수원시 팔달구 중부대로 161,127.03389894210699,37.2781130343329,경기도,수원시,수원
스타벅스,신영통DT점,Q12,경기도 화성시 영통로 43,127.062969243552,37.234427409057005,경기도,화성시,화성
스타벅스고양삼송점,고양삼송점,Q12,경기도 고양시 덕양구 권율대로 893,126.88997559041,37.6637343277596,경기도,고양시,고양
스타벅스동두천DT점,동두천DT점,Q12,경기도 동두천시 평화로 2254,127.05706619190701,37.8889556390198,경기도,동두천시,동두천
스타벅스,동수원DT점,Q12,경기도 수원시 팔달구 중부대로 161,127.03389894210699,37.2781130343329,경기도,수원시,수원
스타벅스오리역삼거리점,오리역삼거리점,Q12,경기도 성남시 분당구 성남대로 45,127.10838098932899,37.340043601820504,경기도,성남시,성남
스타벅스,정자동점,Q12,경기도 성남시 분당구 정자로 82,127.11404535918001,37.3631809101417,경기도,성남시,성남
스타벅스철산로데오점,철산로데오점,Q12,경기도 광명시 디지털로 17,126.869351444047,37.4740061844987,경기도,광명시,광명
스타벅스,용인동백DT점,Q12,경기도 용인시 기흥구 어정로 102,127.141210551309,37.2746059227893,경기도,용인시,용인
스타벅스야탑글라스점,야탑글라스점,Q12,경기도 성남시 분당구 성남대로916번길 11,127.129829942146,37.4108480040811,경기도,성남시,성남
스타벅스커피행신역,,Q12,경기도 고양시 덕양구 충장로 14,126.83445529795799,37.6140301122387,경기도,고양시,고양
스타벅스,별내중앙로점,Q12,경기도 남양주시 별내5로5번길 15,127.1124236677,37.650399497477395,경기도,남양주시,남양주
스타벅스신세계하남2F점,신세계하남2F점,Q12,경기도 하남시 미사대로 750,127.22372317625299,37.5454278745332,경기도,하남시,하남
스타벅스광명사거리역점,광명사거리역점,Q12,경기도 광명시 광명로 907,126.85431548708,37.479907356330294,경기도,광명시,광명
스타벅스용인시청DT점,용인시청DT점,Q12,경기도 용인시 처인구 중부대로 1130,127.170970943612,37.240350977769396,경기도,용인시,용인
스타벅스커피화성병점DT,,Q12,경기도 화성시 효행로 1013,127.038215646567,37.212647690916796,경기도,화성시,화성
스타벅스,의정부회룡역DT점,Q12,경기도 의정부시 평화로 341,127.047475279802,37.7223987112482,경기도,의정부시,의정부
스타벅스용인동백DT점,용인동백DT점,Q12,경기도 용인시 기흥구 어정로 102,127.141255958052,37.27457921929379,경기도,용인시,용인
스타벅스,하남신장점,Q12,경기도 하남시 신장로 130,127.203971498869,37.5383762366936,경기도,하남시,하남
스타벅스용인시청DT,,Q12,경기도 용인시 처인구 중부대로 1130,127.170970943612,37.240350977769396,경기도,용인시,용인
